MSOA21CD,%_Owned-Outright,%_Own-mortgage,%_Own-Share,%_Social-rent,%_Private-rent,%_Rent-free,Empty %
E02000126,4.989384288747346,9.049893842887473,2.20276008492569,56.104033970276014,17.8343949044586,0.18577494692144375,9.63375796178344
E02006955,4.456757407853529,7.75716694772344,3.1558660563719587,12.238014936159962,37.60539629005059,0.07227174174897615,34.71452662009155
E02006956,22.905927835051546,14.787371134020619,0.9987113402061855,8.698453608247423,33.118556701030926,0.19329896907216496,19.297680412371133
E02000127,18.604060913705585,28.45177664974619,0.9644670050761422,31.395939086294415,16.6497461928934,0.10152284263959391,3.83248730964467
E02000128,31.716535433070863,37.98425196850393,0.40944881889763785,11.37007874015748,14.99212598425197,0.0,3.52755905511811
E02000130,22.068425176286237,34.317054061112565,1.149125097936798,16.740663358579262,21.311047270827892,0.05223295899712719,4.36145207626012
E02000131,9.940542549238202,28.725380899293945,1.244890375325158,21.497584541062803,32.683017465626165,0.055741360089186176,5.852842809364549
E02000132,22.125402538359538,26.160257624550106,1.9511271074067058,12.293995074824778,31.06648986550483,0.018942981625307824,6.383784807728737
E02000133,38.81288614298323,38.261253309797,1.1253309796999118,3.309796999117388,13.989408649602824,0.0,4.501323918799647
E02000134,20.934347903026012,29.23376393558662,0.28313572818970095,13.678994868164926,29.53459564678818,0.12387188108299416,6.2112900371615645
E02000135,7.494243248900983,17.019049612727656,1.9258949131253926,43.16516642244086,23.194473518944942,0.1256018421603517,7.075570441699812
E02000136,36.473530637765734,32.13839099624844,0.41684035014589416,18.090871196331804,8.46185910796165,0.041684035014589414,4.376823676531888
E02000137,31.77714727882383,33.22156306422492,0.41269022440030956,6.2677327830797,23.110652566417333,0.025793139025019347,5.184420944028888
E02000138,35.96070367831848,26.822024217500573,0.38839387708476125,3.7468585789353437,27.62165867032214,0.02284669865204478,5.437514279186657
E02000139,23.10573321809277,38.80726015557477,1.0371650821089022,12.935753385191587,19.44684528954192,0.02881014116969173,4.638432728320368
E02000140,17.78735632183908,26.810344827586206,1.5229885057471264,40.143678160919535,9.626436781609195,0.0,4.109195402298851
E02000141,23.333333333333332,35.60606060606061,0.8484848484848486,12.666666666666668,21.242424242424242,0.0,6.303030303030303
E02000142,32.44739756367663,38.759689922480625,0.3599114064230343,5.232558139534884,18.826135105204873,0.0,4.374307862679956
E02000144,25.504229017566686,30.7525482541748,1.3879852526566905,5.22663196703535,30.600737367165475,0.04337453914552158,6.484493602255476
E02000145,20.476973684210524,27.713815789473685,2.1655701754385968,31.880482456140353,14.089912280701755,0.0,3.6732456140350878
E02000146,25.63193952279707,38.69596031183558,1.4174344436569808,7.8431372549019605,21.828490432317505,0.0,4.5830380344909045
E02000147,41.303030303030305,36.3939393939394,0.06060606060606061,4.03030303030303,14.121212121212121,0.030303030303030304,4.0606060606060606
E02000148,41.20549876630243,36.34120549876631,0.28198801550934083,6.908706379978851,10.398308071906943,0.0,4.86429326753613
E02000149,29.136163982430453,33.46998535871157,1.083455344070278,18.799414348462665,13.616398243045388,0.05856515373352855,3.83601756954612
E02000150,35.14436510400497,42.09872710338404,0.5277864017385905,8.87923005277864,10.058987891959019,0.0,3.290903446134741
E02000151,45.82924435721296,41.31501472031404,0.13084723585214264,2.1589793915603535,7.75269872423945,0.03271180896303566,2.780503761858031
E02000152,23.723536737235367,34.83810709838107,1.0585305105853051,26.245330012453298,10.523038605230386,0.0,3.61145703611457
E02000153,41.902834008097166,46.963562753036435,0.1349527665317139,3.8124156545209176,4.8582995951417,0.0,2.327935222672065
E02000154,35.014678409394186,33.33333333333333,0.7205764611689351,7.499332799572992,18.788364024552976,0.0,4.643714971977582
E02000155,44.76707083599234,33.47160178685386,0.8296107211231653,8.104658583280152,9.795788130185066,0.031908104658583285,2.9993618379068283
E02000156,43.8391442155309,35.756735340729,0.4358161648177496,5.11093502377179,11.152931854199682,0.019809825673534072,3.6846275752773376
E02000157,47.67407407407408,38.51851851851852,0.11851851851851852,1.8962962962962964,8.977777777777778,0.0,2.814814814814815
E02000158,38.063279002876314,29.849792265899648,0.8948545861297539,20.389900926813677,7.606263982102908,0.1278363694471077,3.068072866730585
E02000159,44.481943975700304,37.79952750590618,0.3374957813027337,2.632467094161323,9.956125548430645,0.0,4.792440094498819
E02000160,43.0622009569378,38.9792663476874,0.6379585326953748,3.3173843700159487,10.940988835725678,0.09569377990430622,2.9665071770334928
E02000161,44.7934845840605,39.9650959860384,0.08726003490401396,2.3851076207097153,10.063990692262943,0.0,2.7050610820244327
E02000162,38.701298701298704,31.396103896103895,0.3246753246753247,16.201298701298704,9.642857142857144,0.0,3.7337662337662336
E02000163,43.194706994328925,38.05923125393825,0.4410838059231254,6.175173282923756,8.758664146187774,0.0315059861373661,3.3396345305608066
E02000165,37.53551136363637,46.377840909090914,0.6036931818181818,4.438920454545454,8.309659090909092,0.07102272727272728,2.663352272727273
E02006782,30.76923076923077,33.85214007782101,0.9278659084106555,17.449865309787487,12.660879976055073,0.059862316671655195,4.280155642023346
E02006787,32.35294117647059,39.361702127659576,1.0638297872340425,8.729662077596997,15.206508135168962,0.0,3.2853566958698375
E02006789,50.18764926646195,30.228590924599114,0.5458887751620608,4.947117024906175,9.211873080859775,0.0,4.8788809280109176
E02000166,23.15086782376502,17.06275033377837,0.774365821094793,32.496662216288385,16.715620827770362,0.4539385847797063,9.345794392523365
E02000167,29.0913718503436,16.11096971239501,0.3563247645711377,8.068210740646474,32.01832527360652,0.2545176889793841,14.100279969457878
E02000168,18.572544933576452,18.286011982287054,0.4949205522271425,25.605626465225317,27.84579317530607,0.20838760093774422,8.98671529044022
E02000169,24.646912212683468,17.640542785931874,0.7477153143173636,7.39407366380504,33.31487122680698,0.08307947936859596,16.17280531708668
E02000170,18.0327868852459,20.55485498108449,0.605296343001261,10.34047919293821,37.75535939470366,0.025220680958385876,12.686002522068096
E02000171,20.027210884353742,17.85034013605442,0.9523809523809524,24.353741496598637,27.346938775510203,0.0816326530612245,9.387755102040817
E02000172,9.756647138350608,10.50022532672375,0.8337088778729157,50.405588102748986,18.97251013970257,0.47318611987381703,9.058134294727354
E02000173,17.51262929997594,12.436853500120279,0.21650228530190038,14.072648544623526,39.90858792398364,0.12027904738994466,15.732499398604762
E02000174,12.397540983606557,13.857581967213115,0.2305327868852459,38.60143442622951,25.69159836065574,0.17930327868852458,9.042008196721312
E02000175,12.259266928970801,13.853799958583558,0.7247877407330711,18.823773037896043,43.30089045351004,0.26920687512942637,10.768275005177056
E02000176,18.775158136860266,14.462334675100633,0.4025301897642324,8.82691201840138,43.7607820586544,0.02875215641173088,13.74353076480736
E02000177,10.917248255234297,11.76470588235294,0.24925224327018944,42.44765702891326,25.423728813559322,0.27417746759720835,8.923230309072782
E02000178,7.719966159052453,12.944162436548224,0.9094754653130288,28.214890016920474,38.02876480541455,0.2961082910321489,11.88663282571912
E02000179,17.467105263157894,12.5,0.1644736842105263,24.605263157894736,28.848684210526315,0.2631578947368421,16.151315789473685
E02000180,11.556781148157432,11.957884181499123,0.8523439458510905,34.19403359237904,29.305590373527203,0.22562045625470042,11.907746302331411
E02000181,15.68911416847695,16.051170649287954,0.4586048756939416,15.858073859522085,42.33647115616703,0.09654839488293508,9.510016895969105
E02000182,15.69054753473168,11.168618904930536,0.9261781530918006,17.515663307000818,38.518114955053115,0.16344320348678834,16.017433941705256
