MSOA21CD,MSOA21NM,Log10-tot,Log10-VSO,Log10-ASB,Log10-Bur
E02000084,Bexley 020,1.6920261946395088,1.1616594279666212,1.094712638336008,0.5096401393248726
E02000085,Bexley 021,1.7873405515014298,1.229797967748679,1.0505015688177863,0.7004654634129656
E02000086,Bexley 022,1.7225823171310242,1.1285121999647996,1.1715468321900016,0.7979963190419804
E02000087,Bexley 023,1.8034713986081135,1.1605166711333699,1.3255189580234388,0.8237828767261061
E02000088,Bexley 024,1.6786154056612224,1.0475917183979435,1.1333783310440952,0.8167301563171954
E02000089,Bexley 025,1.5167419634577213,0.8341623753098718,1.060810007807997,0.5661574625540967
E02000090,Bexley 026,2.012357180571526,1.3910318720963546,1.5268285362928629,0.9658902325519904
E02000091,Bexley 027,1.8259878255278976,1.3619995860795178,1.2462042289110875,0.7407554023941181
E02000092,Bexley 028,2.0242363701752253,1.4166595081375097,1.4239998713032531,0.9490791630645969
E02000093,Brent 001,1.6580894158215336,1.0429669516543292,1.0012426173910958,0.9397466780904196
E02000094,Brent 002,2.1293224239690542,1.4459574929636112,1.5544335598221093,1.3241276958673263
E02000095,Brent 003,1.9216062328297892,1.330342818529549,1.3883347655072356,1.0109953843014632
E02000096,Brent 004,1.884929487751073,1.1881547424206838,1.2769606368125903,1.1035405919070695
E02000097,Brent 005,1.8724925517432343,1.2704325604152717,1.36091578765807,1.1573907603894378
E02000098,Brent 006,1.8208141113834275,1.2378632202560678,1.3237040959724349,0.9571475000827321
E02000099,Brent 007,1.8816433282214946,1.2825764189120386,1.41695671175318,1.1136539191192476
E02000100,Brent 008,2.020113582093211,1.4795060698524418,1.4145652629194272,1.2125230496576143
E02000101,Brent 009,2.064551089120014,1.4995282839578647,1.4897684466687084,1.0582401861853046
E02000102,Brent 010,2.0902552427996426,1.5334415065620153,1.6355380976815994,1.210511257161137
E02000103,Brent 011,2.051016462233082,1.4043638298990173,1.5628699141535858,1.1765740767617774
E02000104,Brent 012,2.1336139991727676,1.509681587152459,1.6073088496743326,1.2206440484779857
E02000105,Brent 013,1.9117422121482126,1.295911425994201,1.4952480715411616,0.8696662315049938
E02000106,Brent 014,2.1986179916440136,1.6261688549261697,1.5567474461677009,1.2839966563652008
E02000107,Brent 015,2.2411349271420553,1.5881500906887822,1.7468254443386038,1.2915975761573026
E02000108,Brent 016,1.8880970013679397,1.3117245178253183,1.4156206516940408,1.1184496908641661
E02000110,Brent 018,2.082003640916305,1.425703189933282,1.625065791401951,1.2233257148058068
E02000111,Brent 019,1.9913612979198294,1.4163463503108573,1.4691371036027363,0.8744536763288097
E02000112,Brent 020,2.096873234883641,1.4034580657210476,1.5298468687245803,1.0813771429715873
E02000113,Brent 021,2.2954284687076885,1.7106661736808273,1.7236829666875166,1.1941837059942975
E02000114,Brent 022,1.9894687691121185,1.4215630540184618,1.3692685522596426,0.9736986802469058
E02000115,Brent 023,2.1961977872878844,1.4348314239754767,1.8070478473995497,1.2994630866332675
E02000116,Brent 024,2.1665534820970196,1.557499869723053,1.7456427628474753,1.1264519593305404
E02000117,Brent 025,2.1080412204480474,1.5326838616689356,1.5680585131381612,1.202428473285265
E02000118,Brent 026,1.7691235660093763,1.1159110522340325,1.3299560973977331,0.8563347660734747
E02000119,Brent 027,2.2042827464475434,1.59916073668729,1.703383645281296,1.3648348845140565
E02000120,Brent 028,2.3342786240338818,1.5840996623882229,1.8036566152249944,1.2763764342174373
E02000121,Brent 029,2.0294643209883985,1.4427705095917536,1.4890416542417597,1.109727296077512
E02000122,Brent 030,1.9096304110043818,1.2507969537537162,1.4586448089288844,1.1586666046844105
E02000123,Brent 031,2.3001943810696632,1.6277425093086495,1.8627075318518873,1.155466345356794
E02000124,Brent 032,2.1862950979097704,1.5074504463347416,1.5755662662322065,1.4349333038532182
E02000125,Brent 033,1.941381163829176,1.2717113377312719,1.447027762536992,1.0028009056861917
E02000126,Brent 034,1.997174530322375,1.340471532061093,1.469635543656068,1.236802462522016
E02000127,Bromley 001,2.0434612424690806,1.4957837878577094,1.5329500610895537,1.1448664676686697
E02000128,Bromley 002,1.665155470318516,0.9081935190048107,1.2057629825592853,0.7287051917502795
E02000130,Bromley 004,1.9257022729810906,1.2905128633390195,1.3679250866477977,1.0503830892318988
E02000131,Bromley 005,2.100987144132907,1.4163537433172282,1.5733340537685303,1.1015652192785006
E02000132,Bromley 006,2.0533167080479826,1.3793435201803792,1.6181548252176143,1.1466800577300178
E02000133,Bromley 007,1.7914874153681162,1.102858244370316,1.3549256095984108,0.9564939555283758
E02000134,Bromley 008,2.271622245559924,1.5407255110139182,1.4972039270735713,1.2163576412560368
E02000135,Bromley 009,2.2211427230728873,1.6558986282145303,1.715833730478219,1.01104083874516
E02000136,Bromley 010,2.1071717915913273,1.5215022164515344,1.5350750236408082,1.2432190424300698
E02000137,Bromley 011,1.7601659470305562,1.0983082078616446,1.0814402825743492,1.0025688060192892
E02000138,Bromley 012,1.7088890696679864,1.0626254158479707,1.0256418495948008,0.9386070500036962
E02000139,Bromley 013,1.9289303699201008,1.2929941359381965,1.1670956321284467,1.0930138419081745
E02000140,Bromley 014,2.072115597901817,1.4467611435084258,1.4775508076336512,1.2437505910641862
E02000141,Bromley 015,1.8638561852283628,1.2747611710647682,1.32019920998772,0.8964594080929305
E02000142,Bromley 016,1.7497089523478953,1.1184416899341467,1.0871276272657446,1.0443122496864943
E02000144,Bromley 018,2.3459821688399973,1.484908277627695,1.6370963346342744,1.1813029177948493
E02000145,Bromley 019,2.145728303935727,1.518390510700046,1.4526813807326657,1.1455153464415577
E02000146,Bromley 020,1.8861899418213475,1.2652446063330114,1.1403058697247115,0.9966010219238902
E02000147,Bromley 021,1.5680059099220867,0.9083592861413331,0.9743790861309871,0.6575773191777938
E02000148,Bromley 022,1.747995050117043,1.1436311038795162,1.152774483319386,1.02426191892381
E02000149,Bromley 023,2.097546031401305,1.374623895939758,1.5051234573292773,1.2374613036245927
E02000150,Bromley 024,2.022225376269754,1.6102468413985025,1.2342702223920659,1.135461951666496
E02000151,Bromley 025,1.542660917871828,0.8096111239635337,0.9706733926540954,0.9618625926161304
E02000152,Bromley 026,1.9046079320515903,1.413043249439655,1.3499259349626302,0.9983744417132626
E02000153,Bromley 027,1.609171901516579,1.054445788984247,0.8899985110922733,0.9905197985916655
E02000154,Bromley 028,2.134732348792049,1.4073619524703274,1.636291747245255,1.1075575442817893
E02000155,Bromley 029,1.7615225458685397,1.1789962496990884,1.1498938679947814,0.951059039209648
E02000156,Bromley 030,1.7312554754734568,0.9471684450093073,1.1350512287945465,0.8989406450918844
E02000157,Bromley 031,1.488662937821482,0.9238278545044443,0.9708244171806678,0.3748162098248998
E02000158,Bromley 032,1.8644301622700754,1.3199816584281854,1.3305105251718108,0.7598669419571128
E02000159,Bromley 033,1.8858747950216932,1.3000592336349701,1.255312906469157,0.783540853623255
E02000160,Bromley 034,1.6909357721336975,1.0344455485971178,1.169144122494574,0.7590349599365709
E02000161,Bromley 035,1.4651778447221941,0.8439674992990059,0.9777157566643128,0.5050868128071914
E02000162,Bromley 036,1.7780289311371222,1.2821582404046208,1.121747185634102,0.5906305295471805
E02000163,Bromley 037,1.5784752238749713,0.8627702618952643,0.920762208872951,0.9297568417401579
E02000165,Bromley 039,1.818475358388504,1.3023777860815604,1.1993074643686854,0.6295485955775503
E02000166,Camden 001,2.271604376417787,1.6414957620883586,1.8467287094292917,1.182423033637006
E02000167,Camden 002,2.019577973646751,1.2069502431121213,1.4376174577756664,0.8970796650224666
E02000168,Camden 003,2.0470365455966997,1.4133681385946568,1.4484608839881514,1.078539719564169
E02000169,Camden 004,1.8313440344874645,0.9763239859790666,1.2007199246093028,1.114470369508891
E02000170,Camden 005,2.05653057133384,1.2975803712281677,1.6134710369340313,1.214670164989233
E02000171,Camden 006,2.0603110679567176,1.412663265492744,1.453644492086887,1.2055946682219305
E02000172,Camden 007,2.148048004967727,1.4699572000941097,1.5881971743537073,1.2770919881658922
E02000173,Camden 008,2.108216113196785,1.3653788045746857,1.5877236073368097,1.1736116649920392
E02000174,Camden 009,2.103151286593222,1.4020575886273479,1.692310493275137,1.17934220264749
E02000175,Camden 010,2.1985099443207967,1.4680939313646928,1.6728189215230163,1.2606254667498222
E02000176,Camden 011,1.9779696470669197,1.134406218126131,1.456370120625755,1.1214282540148803
E02000177,Camden 012,2.186249094203376,1.5327061928260175,1.6895373643438945,1.1747903260352632
E02000178,Camden 013,1.9969297350263078,1.3085881572327815,1.5604001302265813,1.0065637695023884
E02000179,Camden 014,2.058067155997167,1.3557945161110625,1.4715193308474521,1.0734289171585334
E02000180,Camden 015,2.1320538207637862,1.3890669874433936,1.6719039782813558,1.1151393073249596
E02000181,Camden 016,1.8458123278119485,1.061544152618623,1.2979313135615551,1.1308730937079068
E02000182,Camden 017,2.167009340730885,1.4295052053963406,1.6041014733650707,1.1073134734317307
E02000183,Camden 018,2.4142407417807767,1.6404065695088157,1.959731993657301,1.2286371137172452
E02000184,Camden 019,2.167364636723092,1.5348213371151929,1.6744123615952866,1.1374214322329295
E02000185,Camden 020,2.0542852859401397,1.307138316920033,1.5983533302904154,1.1072339313837516
E02000186,Camden 021,2.761795676706777,2.000557145017916,2.176648404073597,1.5237101584628316
E02000187,Camden 022,2.422591412415242,1.6263348209990032,1.9639744746004164,1.140694331242614
E02000188,Camden 023,2.235618189340797,1.529936709303463,1.7302578479836448,1.182701936208588
E02000191,Camden 026,2.701837726644628,1.6698163425727264,2.01031665441963,1.4907830202218044
E02000192,Camden 027,2.252348050307671,1.4108934417452335,1.7182268061439534,1.3065075513422575
E02000193,Camden 028,2.8418664431420138,1.8999626750240082,2.244371462121235,1.459906392123818
E02000194,Croydon 001,2.075663902572755,1.5087329752629748,1.5598854977103562,1.0508971302130863
E02000195,Croydon 002,1.847342460936709,1.3356189727672614,1.2683257176361005,0.9558642676659708
E02000196,Croydon 003,1.9466176719206827,1.3494374452108069,1.3518569193342198,0.8733373816990858
E02000197,Croydon 004,2.108125868396412,1.4084077252329998,1.552122262673203,1.1843730649174375
E02000198,Croydon 005,2.138822585948957,1.5618249985235617,1.6235216901856846,1.1712710710409935
E02000199,Croydon 006,2.004864066249965,1.4495894818960462,1.4287696379584727,1.0712202127114419
E02000200,Croydon 007,2.0563453987128337,1.5158192335248244,1.4699003252028027,1.0145531120655809
E02000201,Croydon 008,2.1246597003964323,1.5342416763323272,1.5975737541813,1.107699228550887
E02000202,Croydon 009,1.86483824919061,1.312752232824486,1.3575645772408484,0.7486321995368036
E02000203,Croydon 010,2.1472287129960566,1.60238583439582,1.6666097656909598,0.9657986355642058
E02000204,Croydon 011,2.131827667011402,1.5601951369264702,1.4589328163787225,1.0346838620500276
E02000206,Croydon 013,2.072088798444162,1.5594371521863735,1.5088396387370875,1.2176927898451988
E02000207,Croydon 014,2.0187702174760607,1.4917898592428194,1.3964619772446376,1.0841186217135017
E02000208,Croydon 015,2.279020650123022,1.7325284341870348,1.6602467216727523,1.2836038074176508
E02000209,Croydon 016,2.0598578120802955,1.4402091713868914,1.475509770563083,1.181666361057227
E02000210,Croydon 017,1.9734597771665008,1.4296558218981865,1.4424033256068816,0.8252377833783662
E02000211,Croydon 018,1.7064602524287085,1.1165208937765994,1.0568180011248236,0.6429549707770424
E02000212,Croydon 019,2.1978138832335263,1.5919352482538127,1.6420374812366962,1.240709966975696
E02000213,Croydon 020,2.417565844281446,1.7948148537151474,1.8657535644993688,1.4147285798018083
E02000214,Croydon 021,1.8350345400937345,1.2380304205556603,1.1490893372188793,1.193284631066157
E02000215,Croydon 022,1.9893222316948616,1.4341521813264824,1.418960682431411,1.1418948748612983
E02000216,Croydon 023,1.7803180191317438,1.124573168841005,1.3823780104597063,0.8868926334795045
E02000217,Croydon 024,2.43281383055422,1.788556159431803,1.7783932645899083,1.3497003759319484
E02000218,Croydon 025,1.8994088130597107,1.2849040022774907,1.4343856799633166,1.008242460465652
E02000219,Croydon 026,1.8924965652441674,1.1964074635578779,1.1589450720280852,0.9850596502070634
E02000221,Croydon 028,2.1003788053691452,1.539798135728984,1.5950381658263468,1.1152561140907762
E02000222,Croydon 029,1.7822560459106969,1.2740051814801314,1.2211203293249928,0.931139767804822
E02000223,Croydon 030,1.87030398086613,1.4869151289602764,1.1116673067802205,0.7426214558729061
E02000224,Croydon 031,1.9310766909044854,1.3646990755333586,1.4526929513367475,1.0093898575860447
E02000225,Croydon 032,2.03517732098772,1.493512387802583,1.5275570075581082,1.066765871285192
E02000226,Croydon 033,1.652556517802743,1.084481023785148,1.0080926779216932,0.9033922100256454
E02000227,Croydon 034,1.8122566972084282,1.3497443962473823,1.2192448348578628,0.6017126946425989
E02000228,Croydon 035,1.5484946402460935,0.9759898924798472,0.7672741581347734,0.9407031108028505
E02000229,Croydon 036,2.064677851056876,1.5122577323418345,1.5247263729014326,1.371700716865458
E02000230,Croydon 037,1.9430539657435872,1.3348470800050085,1.30935069292016,1.155090006960711
E02000231,Croydon 038,1.9756176457708694,1.3718285434053612,1.2851914149781443,1.335298344014771
E02000232,Croydon 039,1.6354837468149122,1.2084413564385674,0.9749719942980689,0.8117748272947207
E02000233,Croydon 040,1.6864614586187117,1.1801819751578357,0.997251291571849,0.8018586002012447
E02000234,Croydon 041,1.775698468816165,1.213981719167018,1.1789860584617884,1.0273123841287268
E02000235,Croydon 042,1.6953241470654892,1.1499917801864539,1.1272486530478942,0.8157819147136226
E02000236,Croydon 043,1.664492308356718,1.0337871355792256,1.1904402853647322,0.8294831923910106
E02000237,Croydon 044,1.7864309453503997,1.345931733274073,1.163368007447057,0.8606685737998414
E02000238,Ealing 001,1.8509797800913053,1.3091944978004297,1.3286728511962786,0.9090262500246022
E02000239,Ealing 002,1.7644335138104872,1.1465489623768865,1.3017900824594477,0.987725332992533
E02000240,Ealing 003,1.8859401263450861,1.4001479950065983,1.2818554484507092,1.1014038614903159
E02000241,Ealing 004,1.965100356183445,1.3257160418316702,1.3500753876911151,0.999196494716399
E02000242,Ealing 005,1.8455559056382655,1.3396874912870225,1.2679205136417213,0.9099090941270076
E02000243,Ealing 006,2.117667216995073,1.4209591681989322,1.622013252558877,1.2879920339633686
E02000244,Ealing 007,2.073190117183616,1.3463465221234103,1.494243580540495,1.003516573722837
E02000245,Ealing 008,2.109310084502282,1.559407601681088,1.6270879970298935,1.0256252478064654
E02000246,Ealing 009,2.056356615014685,1.4514804383917728,1.5645535853485446,1.1096744200483664
E02000247,Ealing 010,1.9599776388875354,1.4580833850893256,1.4313274534293225,1.0174057513398111
E02000248,Ealing 011,2.147805950839845,1.4649591867488394,1.5898979233571393,1.2236620903798248
E02000249,Ealing 012,2.043056128614385,1.4208374156175614,1.5328111750614937,1.0861861476162833
E02000250,Ealing 013,1.6630995129019817,1.025786409630055,0.9786073319345857,0.9582784284330976
E02000251,Ealing 014,1.8559100505835675,1.2516548002499754,1.2827902091754695,1.037516361267889
E02000252,Ealing 015,2.270350818001843,1.5535491736372156,1.7179426829139117,1.362304572220993
E02000253,Ealing 016,1.8686035456646009,1.3394840146140976,1.4498964980258013,0.9331262071729712
E02000254,Ealing 017,1.927453643487986,1.4183631826932817,1.409219803253412,1.1344318901421293
E02000255,Ealing 018,1.9609047070820849,1.3182268648458584,1.5110238174043924,0.9753590409358948
E02000256,Ealing 019,2.049912094959563,1.3767981449668896,1.5836487678281088,1.121232075570753
E02000258,Ealing 021,1.960548229041629,1.2771024464150083,1.5327431537293508,1.062356752380137
E02000259,Ealing 022,1.9882724035688266,1.4789145070543113,1.4130575410367585,1.037613123810907
E02000260,Ealing 023,2.1526428882820463,1.569739346624339,1.5206640822358033,1.1564919898200594
E02000261,Ealing 024,2.0966348818731637,1.4725591507274811,1.5340116298146742,1.3055178132417058
E02000262,Ealing 025,2.261510418653322,1.5988033489941194,1.790938972839658,1.0876876858709468
E02000263,Ealing 026,2.081777604988654,1.534579496769348,1.615437263341111,1.2331717797137471
E02000264,Ealing 027,2.108653889395184,1.3777757147555132,1.543716056367828,1.2155897936693414
E02000265,Ealing 028,2.1564538447240733,1.4703052728537418,1.6768858540573235,1.1124692556151041
E02000266,Ealing 029,2.0831806374765582,1.5858559966686085,1.5619438392631972,1.0621175375672018
E02000267,Ealing 030,2.0642275331419655,1.4205904036982788,1.6254707503918584,1.1730186630880064
E02000268,Ealing 031,1.9806476414480207,1.3686034292134575,1.5426700017027242,1.0023366352776142
E02000269,Ealing 032,1.899425487676301,1.1637724669135732,1.3299365627362432,1.05761985401027
E02000270,Ealing 033,1.9925397692618825,1.4196681670614024,1.4944846077065772,1.2443180783519625
E02000271,Ealing 034,1.9528157965855353,1.255237762934422,1.2722711022332025,1.2787391247113682
E02000272,Ealing 035,1.6247107287491123,0.8662004888725459,1.1627761431102772,0.7530093007584502
E02000275,Ealing 038,1.9486614102012814,1.330762838187482,1.5076805379909457,1.047530452496361
E02000276,Ealing 039,1.9255512100956784,1.294290584667693,1.4445967929642871,1.1322757253156541
E02000277,Enfield 001,2.0096576984171186,1.4850901843909379,1.4137342758552696,1.3682709384443887
E02000278,Enfield 002,2.1360063432307688,1.632408261704565,1.5623973356062262,1.314756020170739
E02000279,Enfield 003,2.0022637978316022,1.446031850956421,1.4860370126280047,0.9654809236754475
E02000280,Enfield 004,2.1357176724165177,1.5296005481426969,1.5719354501196903,1.4372217546805919
E02000281,Enfield 005,2.0236946657982102,1.4832413332295749,1.517432975093217,1.2126080928814438
E02000282,Enfield 006,2.0658077133668584,1.574934560947383,1.4656237270376515,1.2758429036754615
E02000283,Enfield 007,1.9400864731005907,1.3455194722380208,1.4131188457358306,1.1575690787996225
E02000284,Enfield 008,2.1922645822716205,1.5213233015358452,1.6059988581268898,1.2253690013229408
E02000285,Enfield 009,1.7174102524744064,1.1227322147690435,1.2667638932863658,1.0752040042020878
E02000286,Enfield 010,2.010308535380973,1.5893475316217531,1.3276025597471122,0.9810357823231661
E02000287,Enfield 011,2.0125132024365238,1.2917798150317008,1.427883549098044,1.3074560032359825
E02000288,Enfield 012,2.2254014881074022,1.6257609709028529,1.5808961722945187,1.3047831185964356
E02000289,Enfield 013,1.7617118471690951,1.1346985738974562,1.1252570176646146,1.2065588670223364
E02000290,Enfield 014,2.1645234098023978,1.5597908286131086,1.5755850957963404,1.280636837022138
E02000291,Enfield 015,2.1029413878358003,1.3860597941910795,1.5603892070904741,1.170317921847229
E02000292,Enfield 016,2.062162610900863,1.444534842346251,1.4476933615910808,1.215137273915041
E02000293,Enfield 017,1.9309938126513235,1.1797782205841376,1.2383294651045502,1.1806248208161527
E02000294,Enfield 018,2.0412122911049093,1.4046698422601103,1.4901649302978799,1.3749855584259552
E02000295,Enfield 019,1.7581644287277032,1.1994033193939124,1.2088107879157437,1.0509855182223264
E02000296,Enfield 020,1.93905158103655,1.1977269986088845,1.3945028565244169,1.20650895672154
E02000297,Enfield 021,1.8700576018933952,1.3178364975041899,1.0747984488178954,1.0947439512515487
E02000298,Enfield 022,1.9679082281018485,1.2317661207257165,1.2557332764826106,1.2775031870117317
E02000299,Enfield 023,2.118105790265957,1.56034975652658,1.5489702107830814,1.290972458501244
E02000300,Enfield 024,2.064634457207678,1.528550764644121,1.5414728760450522,1.2175003329941456
E02000301,Enfield 025,2.0178053778709124,1.4399784332526953,1.4798228298480598,1.073678994191999
E02000302,Enfield 026,1.8811242897486755,1.2199428463020565,1.3070930220209567,1.0195955560633807
E02000303,Enfield 027,2.3728193751228526,1.7869945591194472,1.873061705643904,1.3521081589840678
E02000304,Enfield 028,1.8851341751538782,1.2233638577432688,1.3111029074261593,1.2414022859920353
E02000305,Enfield 029,1.9798927488965863,1.2477052557513983,1.3849944307461277,1.1553704546179102
E02000306,Enfield 030,2.286147393957281,1.5886689577110087,1.7356824054837015,1.247768575779328
E02000307,Enfield 031,1.8934306772921776,1.2962596060561962,1.2808652785659334,1.0109953843014632
E02000308,Enfield 032,2.0135308218460155,1.4002657523547157,1.4289109338042458,1.2724587429714436
E02000309,Enfield 033,2.2914352502857915,1.5717020739608607,1.6628094021771778,1.2100516051705452
E02000311,Enfield 035,1.9881945054577157,1.374564070532475,1.4047588558892263,1.3183066079954358
E02000312,Enfield 036,2.115818383313742,1.4407499633047323,1.6386971285940797,1.2370179398183752
E02000313,Greenwich 001,1.9057137243182412,1.3900410515274306,1.3674752236286893,0.919668739520858
E02000314,Greenwich 002,2.1287505189883866,1.6292562093119238,1.5266905276604241,1.105591622620368
E02000315,Greenwich 003,2.2096933204913296,1.612214821351853,1.721597521436709,0.9422625970260267
